id,departure,destination,startStation,endStation,journey,distance
2997.1613.A,Hà Nội,Bắc Kạn,Yên Nghĩa,Na Rì,BX Na Rì - QL3B - QL279 - QL1B - QL3 - QL2 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - Đường 70 - Đường 72 - Lê Trọng Tấn - Quang Trung - QL6 - BX Yên Nghĩa,230
2997.1613.B,Hà Nội,Bắc Kạn,Yên Nghĩa,Na Rì,BX Na Rì - ĐT258 - QL3 - TP Thái Nguyên - Sóc Sơn - QL3 - QL2 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - Đường 70 - Đường 72 - Lê Trọng Tấn - Quang Trung - QL6 - BX Yên Nghĩa,200
2997.1614.A,Hà Nội,Bắc Kạn,Yên Nghĩa,Ba Bể,BX Ba Bể - ĐT258 - Thị trấn Phủ Thông - QL3 - QL2 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - Đường Lê Trọng Tấn - QL6 - BX Yên Nghĩa,230
2997.1711.A,Hà Nội,Bắc Kạn,Sơn Tây,Bắc Kạn,BX Bắc Kạn - QL3 - QL2 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - BX Sơn Tây,250
2997.1711.B,Hà Nội,Bắc Kạn,Sơn Tây,Bắc Kạn,BX Bắc Kạn - QL3 - QL2 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - QL6 - Xuân Mai - QL21 - BX Sơn Tây,220
2998.1111.A,Hà Nội,Bắc Giang,Giáp Bát,Bắc Giang,BX Bắc Giang - Đường Nguyễn Văn Cừ - Lê Lợi - Hùng Vương - QL1A - Bắc Ninh - QL5 - Cầu Thanh Trì - Dốc Lĩnh Nam - Đường Vành đai 3 trên cao - Đường Giải Phóng - BX Giáp Bát,75
2998.1123.A,Hà Nội,Bắc Giang,Giáp Bát,Phía Nam huyện Hiệp Hòa,BX Phía Nam huyện Hiệp Hòa - QL37 - ĐT295B - QL5 - Cầu Thanh Trì - BX Giáp Bát,81
2998.1211.A,Hà Nội,Bắc Giang,Gia Lâm,Bắc Giang,BX Bắc Giang - Đường Xương Giang - Đường Nguyễn Văn Cừ - Đường Lê Lợi - Đường Hùng Vương - QL1A - QL5 - BX Gia Lâm,60
2998.1213.A,Hà Nội,Bắc Giang,Gia Lâm,Sơn Động,BX Sơn Động - QL31 - QL1A - QL5 - BX Gia Lâm,125
2998.1213.B,Hà Nội,Bắc Giang,Gia Lâm,Sơn Động,BX Sơn Động - QL31 - QL279 - ĐT293 - QL37 - ĐT293 - Big C Bắc Giang - Cầu vượt Đường Hùng Vương - QL1A - QL5 - Đường Nguyễn Văn Cừ - BX Gia Lâm,161
2998.1214.A,Hà Nội,Bắc Giang,Gia Lâm,Lục Ngạn,BX Lục Ngạn - QL31 - QL1A - QL5 - BX Gia Lâm,95
2998.1215.A,Hà Nội,Bắc Giang,Gia Lâm,Nhã Nam,BX Nhã Nam - ĐT398 - ĐT295B - ĐT398 - QL1A - QL5 - BX Gia Lâm,75
2998.1216.A,Hà Nội,Bắc Giang,Gia Lâm,Bố Hạ,BX Bố Hạ - ĐT292 - QL1A - QL5 - BX Gia Lâm,90
2998.1217.A,Hà Nội,Bắc Giang,Gia Lâm,Xuân Lương,BX Xuân Lương - ĐT292 - QL1A - QL5 - BX Gia Lâm,90
2998.1217.B,Hà Nội,Bắc Giang,Gia Lâm,Xuân Lương,BX Xuân Lương - TT Cầu Gồ - Bố Hạ - Nhã Nam - Cao Thượng - QL17 - Ngã tư Yên Dǜng - QL1A - QL5 - BX Gia Lâm,120
2998.1219.A,Hà Nội,Bắc Giang,Gia Lâm,Lục Nam,BX Lục Nam - QL31 - QL1A - BX Gia Lâm,90
2998.1221.A,Hà Nội,Bắc Giang,Gia Lâm,Cầu Gồ,BX Cầu Gồ - ĐT292 - QL1A - QL5 - BX Gia Lâm,90
2998.1221.B,Hà Nội,Bắc Giang,Gia Lâm,Cầu Gồ,BX Cầu Gồ - QL17 - QL1A - QL5 - BX Gia Lâm,90
2998.1222.A,Hà Nội,Bắc Giang,Gia Lâm,Tân Sơn,BX Gia Lâm - QL5 - QL1A - QL31 - ĐT290 - QL279 - BX Tân Sơn,128
2998.1311.A,Hà Nội,Bắc Giang,Mỹ Đình,Bắc Giang,BX Bắc Giang - QL1A - QL18 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Cầu vượt Mai Dịch) - Đường Phạm Hùng - BX Mỹ Đình,78
2998.1315.A,Hà Nội,Bắc Giang,Mỹ Đình,Nhã Nam,BX Nhã Nam - TL294 - Cầu Ca - QL37 - Hiệp Hòa - TL296 - Cầu Vát - QL3 - Phủ Lỗ - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Cầu vượt Mai Dịch) - Đường Phạm Hùng - BX Mỹ Đình,65
2998.1316.A,Hà Nội,Bắc Giang,Mỹ Đình,Bố Hạ,BX Bố Hạ - TL294 - Tân Sỏi - Nhã Nam - ĐT297- Việt Ngọc - ĐT295 - hiệp hòa - ĐT296 - Cầu Vát - QL3 - QL2 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Cầu vượt Mai Dịch) - Đường Phạm Hùng - BX Mỹ Đình,110
2998.1316.B,Hà Nội,Bắc Giang,Mỹ Đình,Bố Hạ,BX Bố Hạ - ĐT292 - QL1A - QL18 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Cầu vượt Mai Dịch) - Đường Phạm Hùng - BX Mỹ Đình,110
2998.1323.A,Hà Nội,Bắc Giang,Mỹ Đình,Phía Nam huyện Hiệp Hòa,BX Phía Nam huyện Hiệp Hòa - ĐT295 - TT Chờ - QL18 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Cầu vượt Mai Dịch) - Đường Phạm Hùng - BX Mỹ Đình,66
2998.1511.A,Hà Nội,Bắc Giang,Nước Ngầm,Bắc Giang,BX Bắc Giang - Đường Xương Giang - Đường Nguyễn Văn Cừ - Đường Lê Lợi - Đường Hùng Vương - QL1A - Cầu Thanh Trì - BX Nước Ngầm,65
2998.1511.B,Hà Nội,Bắc Giang,Nước Ngầm,Bắc Giang,BX Bắc Giang - ĐT295B - Bắc Ninh - QL5 - BX Nước Ngầm,65
2998.1514.A,Hà Nội,Bắc Giang,Nước Ngầm,Lục Ngạn,BX Lục Ngạn - QL31 - QL1A - Cầu Thanh Trì - BX Nước Ngầm,100
2998.1521.A,Hà Nội,Bắc Giang,Nước Ngầm,Cầu Gồ,BX Cầu Gồ - ĐT292 - Bố Hạ - QL1A - BX Nước Ngầm,120
2998.1522.A,Hà Nội,Bắc Giang,Nước Ngầm,Tân Sơn,BX Tân Sơn - QL279 - ĐT290 - QL31 - Cầu Thanh Trì - BX Nước Ngầm,136
2998.1522.B,Hà Nội,Bắc Giang,Nước Ngầm,Tân Sơn,BX Nước Ngầm - Cầu Thanh Trì - QL1A - Siêu thị Big C - ĐT293 - QL37 - TT Đồi Ngô - QL31 - ĐT290 - QL279 - BX Tân Sơn,140
2998.1523.A,Hà Nội,Bắc Giang,Nước Ngầm,Phía Nam huyện Hiệp Hòa,BX Phía Nam huyện Hiệp Hòa - QL37 - ĐT295B - QL1 - Cầu Thanh Trì - BX Nước Ngầm,66
2998.1611.A,Hà Nội,Bắc Giang,Yên Nghĩa,Bắc Giang,BX Bắc Giang - Đường Xương Giang - Đường Lê Lợi - QL1A - Cầu Thanh Trì - BX Yên Nghĩa,75
2998.1616.A,Hà Nội,Bắc Giang,Yên Nghĩa,Bố Hạ,BX Bố Hạ - ĐT292 - QL1A - QL18 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Đại lộ Thăng Long - Đường 70 - Đường 72 - Lê Trọng Tấn - Quang Trung - QL6 - BX Yên Nghĩa,130
2998.1618.A,Hà Nội,Bắc Giang,Yên Nghĩa,Cao Thượng,BX Cao Thượng - ĐT398 - ĐT295B - ĐT398 - QL1A - Cầu Thanh Trì - BX Yên Nghĩa,95
2998.1621.A,Hà Nội,Bắc Giang,Yên Nghĩa,Cầu Gồ,BX Cầu Gồ - ĐT292 - QL1A - Cầu Thanh Trì - Yên Sở - Pháp Vân - Vành đai 3 trên cao - Đường Nguyễn Xiển - Đường Khuất Duy Tiến - Đường Lê Văn Lương kéo dài - Đường Lê Trọng Tấn - QL6 - BX Yên Nghĩa,70
2998.1621.B,Hà Nội,Bắc Giang,Yên Nghĩa,Cầu Gồ,BX Cầu Gồ - ĐT398 - ĐT295B - ĐT398 - QL1 - QL18 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - Đường Lê Trọng Tấn - QL6 - BX Yên Nghĩa,95
2998.1622.A,Hà Nội,Bắc Giang,Yên Nghĩa,Tân Sơn,BX Yên Nghĩa - Cầu Thanh Trì - QL1A - QL31 - ĐT290 - QL279 - BX Tân Sơn,170
2998.1622.B,Hà Nội,Bắc Giang,Yên Nghĩa,Tân Sơn,BX Tân Sơn - QL279 - ĐT290 - QL31 - QL37 - ĐT293 - QL1A - QL18 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - BX Yên Nghĩa,130
2998.1623.A,Hà Nội,Bắc Giang,Yên Nghĩa,Phía Nam huyện Hiệp Hòa,BX Phía Nam huyện Hiệp Hòa - Cầu Vát - Sóc Sơn - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - QL70 - BX Yên Nghĩa,76
2998.1623.B,Hà Nội,Bắc Giang,Yên Nghĩa,Phía Nam huyện Hiệp Hòa,BX Phía Nam huyện Hiệp Hòa - ĐT296 - Đường Võ Văn Kiệt - Cầu Thăng Long - Vành đai 3 trên cao (Đoạn Cầu Thăng Long - Nút giao BigC) - Nút giao BigC - Đại lộ Thăng Long - QL70 - BX Yên Nghĩa,131
2998.1623.C,Hà Nội,Bắc Giang,Yên Nghĩa,Phía Nam huyện Hiệp Hòa,BX Phía Nam huyện Hiệp Hòa - Cầu Thanh Trì - Pháp Vân - Đường 70 - QL6 - BX Yên Nghĩa,130
2998.1711.A,Hà Nội,Bắc Giang,Sơn Tây,Bắc Giang,BX Bắc Giang - Xương Giang - ĐT295B - QL5 - Cầu Thanh trì - Vành đai 3 trên cao (Đoạn Cầu Thanh trì - Nút giao BigC) - Đại lộ Thăng Long - QL21 - BX Sơn Tây,120
2998.1714.A,Hà Nội,Bắc Giang,Sơn Tây,Lục Ngạn,BX Lục Ngạn - QL31 - QL37 - ĐT293 - QL1A - Cầu Thanh Trì - Vành đai 3 trên cao (Đoạn Cầu Thanh trì - Nút giao BigC) - Đại Lộ Thăng Long - QL21 - BX Sơn Tây,140
2998.1715.A,Hà Nội,Bắc Giang,Sơn Tây,Nhã Nam,BX Nhã Nam - QL17 - ĐT295B - QL5 - Cầu Thanh Trì - Vành đai 3 trên cao (Đoạn Cầu Thanh trì - Nút giao BigC) - Đại Lộ Thăng Long - QL21 - BX Sơn Tây,130
2998.1721.A,Hà Nội,Bắc Giang,Sơn Tây,Cầu Gồ,BX Cầu Gồ - ĐT292 - ĐT398 - QL1A - Cầu Thanh Trì - Vành đai 3 trên cao (Đoạn Cầu Thanh trì - Nút giao BigC) -Đại Lộ Thăng Long - QL21 - BX Sơn Tây,130
2999.1213.A,Hà Nội,Bắc Ninh,Gia Lâm,Lương Tài,BX Lương Tài - TL282 - QL5 - BX Gia Lâm,45
2999.1213.B,Hà Nội,Bắc Ninh,Gia Lâm,Lương Tài,BX Lương Tài - TL281 - Văn Thai - QL5B - QL38 - QL5 - Đường Nguyễn Văn Cừ - BX Gia Lâm,65
3435.1113.A,Hải Dương,Ninh Bình,Hải Dương,Nho Quan,BX Hải Dương - QL5 - QL1 - BX Nho Quan,135
3435.1115.A,Hải Dương,Ninh Bình,Hải Dương,Khánh Thành,BX Hải Dương - QL1 - QL10 - BX Khánh Thành,150
3435.1118.A,Hải Dương,Ninh Bình,Hải Dương,Lai Thành,BX Hải Dương - QL5 - QL10 - BX Lai Thành,150
3435.1119.A,Hải Dương,Ninh Bình,Hải Dương,Nam Thành,BX Nam Thành - QL1A - Cầu Yên Lệnh - QL38 - QL39 - Phố Nối - QL5 - BX Hải Dương,114
3435.1120.A,Hải Dương,Ninh Bình,Hải Dương,Phía Đông TP Ninh Bình,BX Phía đông TP Ninh Bình - QL1 - QL5 - BX Hải Dương,120
3435.1121.A,Hải Dương,Ninh Bình,Hải Dương,Thị trấn Yên Ninh,BX Thị trấn Yên Ninh - QL10 - QL1 - QL5 - BX Hải Dương,130
3435.1212.A,Hải Dương,Ninh Bình,Hải Tân,Kim Sơn,BX Hải Tân - QL5 - Phố Nối - QL39 - Cầu Yên Lệnh - QL1 - QL10 - BX Kim Sơn,150
3435.1213.A,Hải Dương,Ninh Bình,Hải Tân,Nho Quan,BX Nho Quan - ĐT477 - QL1 - Cầu Thanh Trì - QL5 - BX Hải Tân,190
3435.1213.B,Hải Dương,Ninh Bình,Hải Tân,Nho Quan,BX Nho Quan - ĐT477 - QL1 - Đồng Văn - QL38 - QL39 - QL5 - BX Hải Tân,170
3435.1215.A,Hải Dương,Ninh Bình,Hải Tân,Khánh Thành,BX Khánh Thành - QL10 - QL1 - Cầu Thanh Trì - QL5 - BX Hải Tân,190
3435.1215.B,Hải Dương,Ninh Bình,Hải Tân,Khánh Thành,BX Khánh Thành - QL10 - QL1 - Đồng Văn - QL38 - QL39 - QL5 - BX Hải Tân,170
3435.1217.A,Hải Dương,Ninh Bình,Hải Tân,Thị trấn Bình Minh,BX Hải Tân - QL38B - QL38 - QL1 - QL10 - BX Thị trấn Bình Minh,170
3435.1217.B,Hải Dương,Ninh Bình,Hải Tân,Thị trấn Bình Minh,BX Hải Tân - Đường Thanh Niên - Đường Trần Hưng Đạo - Cầu vượt Tây Phú Lương - QL5 - QL39 - QL1 - QL10 - BX Thị trấn Bình Minh,170
3435.1219.A,Hải Dương,Ninh Bình,Hải Tân,Nam Thành,BX Nam Thành - QL1A - Cầu Yên Lệnh - QL38 - QL39 - Phố Nối - QL5 - BX Hải Tân,121
3435.1220.A,Hải Dương,Ninh Bình,Hải Tân,Phía Đông TP Ninh Bình,BX Phía đông TP Ninh Bình - QL1 - QL5 - BX Hải Tân,110
3435.1221.A,Hải Dương,Ninh Bình,Hải Tân,Thị trấn Yên Ninh,BX Thị trấn Yên Ninh - QL10 - QL1 - QL5 - BX Hải Tân,125
3435.1417.A,Hải Dương,Ninh Bình,Phía Đông TP Chí Linh,Thị trấn Bình Minh,BX Thị trấn Bình Minh - QL12B kéo dài - QL10 - QL1 - QL38 - QL39 - QL5 - BX Phía đông TP Chí Linh,220
3435.1419.A,Hải Dương,Ninh Bình,Phía Đông TP Chí Linh,Nam Thành,BX Nam Thành - QL1 - QL18 - BX Phía Đông TP Chí Linh,130
3435.1616.A,Hải Dương,Ninh Bình,Nam Sách,Kim Đông,BX Nam Sách - QL37 - QL5 - QL39 - QL38 - QL1 - QL12B kéo dài - BX Kim Đông,180
3435.1917.A,Hải Dương,Ninh Bình,Thanh Hà,Thị trấn Bình Minh,BX Thanh Hà - ĐT390 - QL5 - QL39 - QL38 - QL1 - QL12B kéo dài - BX Thị trấn Bình Minh,180
3435.1919.A,Hải Dương,Ninh Bình,Hải Dương,Nam Thành,BX Nam Thành - QL1A - Cầu Yên Lệnh - QL38 - QL39 - Phố Nối - QL5 - BX Hải Dương,114
3435.2011.A,Hải Dương,Ninh Bình,Kinh Môn,Ninh Bình,BX Kinh Môn - QL5 - QL10 - BX Ninh Bình,150
3436.1104.A,Hải Dương,Thanh Hóa,Hải Dương,Phía Tây TP Thanh Hóa,BX Hải Dương - Quán Thánh - QL5 - QL1A - BX Phía Tây TP Thanh Hóa,210
3436.1201.A,Hải Dương,Thanh Hóa,Hải Tân,Thị trấn Cẩm Thủy,BX Hải Tân - QL5 - QL39 - QL38 - QL1 - QL217B - QL217 - BX Cẩm Thủy,200
3436.1202.A,Hải Dương,Thanh Hóa,Hải Tân,Minh Lộc,BX Hải Tân - QL5 - QL1A - QL10 - BX Minh Lộc,190
3436.1203.A,Hải Dương,Thanh Hóa,Hải Tân,Huyện Hoằng Hóa,BX Hải Tân - QL5 - QL1A - BX Huyện Hoằng Hóa,200
3436.1204.A,Hải Dương,Thanh Hóa,Hải Tân,Phía Tây TP Thanh Hóa,BX Hải Tân - QL5 - QL1A - BX Phía Tây Thanh Hóa,200
3436.1205.A,Hải Dương,Thanh Hóa,Hải Tân,Phía Bắc TP Thanh Hóa,BX Hải Tân - Lê Thanh Nghị - QL37- QL38B - QL38 - QL1 - BX Phía Bắc Thanh Hóa,225
3436.1205.B,Hải Dương,Thanh Hóa,Hải Tân,Phía Bắc TP Thanh Hóa,BX Hải Tân - Lê Thanh Nghị - QL37 - QL38B - QL38 - QL1A - BX Phía Bắc Thanh Hóa,225
3436.1210.A,Hải Dương,Thanh Hóa,Hải Tân,Thị trấn Vĩnh Lộc,BX Hải Tân - QL5 - BX Vĩnh Lộc,240
3436.1210.B,Hải Dương,Thanh Hóa,Hải Tân,Thị trấn Vĩnh Lộc,BX Hải Tân - QL5 - QL1 - QL217 B - QL45 - BX Vĩnh Lộc,240
3436.1211.A,Hải Dương,Thanh Hóa,Hải Tân,Thị trấn Nông Cống,BX Hải Tân - QL5 - QL39 - QL38 - QL1 - ĐT525 - BX Nông Cống,220
3436.1212.A,Hải Dương,Thanh Hóa,Hải Tân,Huyên Hồng,BX Hải Tân - QL5 - Cầu Thanh Trì - Đường trên cao vành đai 3 - QL1A - BX Huyên Hồng,220
3436.1213.A,Hải Dương,Thanh Hóa,Hải Tân,Triệu Sơn,BX Triệu Sơn - QL47 - TP Thanh Hóa (Trần Phú - Đại lộ Lê Lợi - Cầu Nguyệt Viên) - QL1 - QL5 - BX Hải Tân,240
3436.1213.B,Hải Dương,Thanh Hóa,Hải Tân,Triệu Sơn,BX Hải Tân - QL5 - QL39 - QL38 - QL1 - TP Thanh Hóa (theo phân luồng của TP Thanh Hóa) - QL47 - BX Triệu Sơn,180
3436.1214.A,Hải Dương,Thanh Hóa,Hải Tân,Thị trấn Ngọc Lặc,BX Hải Tân - QL5 - QL1 - QL217B - QL45 - QL217 - Đường Hồ Chí Minh - BX Ngọc Lặc,260
3436.1215.A,Hải Dương,Thanh Hóa,Hải Tân,Thọ Xuân,BX Hải Tân - QL5 - QL1 - QL47 - BX Thọ Xuân,230
3436.1215.B,Hải Dương,Thanh Hóa,Hải Tân,Thọ Xuân,BX Hải Tân - QL10 - QL1 - QL47 - BX Thọ Xuân,230
3436.1221.A,Hải Dương,Thanh Hóa,Hải Tân,Cửa Đạt,BX Hải Tân - ĐT391 - QL10 - QL1 - QL47 - BX Cửa Đạt,310
3436.1221.B,Hải Dương,Thanh Hóa,Hải Tân,Cửa Đạt,BX Cửa Đạt - QL47 - Đường Hồ Chí Minh - TT Chi Nê - Phủ Lý - Đồng Văn - Cầu Yên Lệnh - QL39 - QL379 - QL5 - BX Hải Tân,310
3436.1221.C,Hải Dương,Thanh Hóa,Hải Tân,Cửa Đạt,BX Cửa Đạt - QL47 - Đường Hồ Chí Minh - QL21 - Chợ Bến - Đường 424 - Tế Tiêu - QL21B -Vân Đình - Đường 428 - Cầu Giẽ - Đường cao tốc Pháp Vân - Cầu Giẽ - Đường vành đai 3 trên cao - Cầu Thanh Trì - QL5 - BX Hải Tân,310
3436.1222.A,Hải Dương,Thanh Hóa,Hải Tân,Thị trấn Lang Chánh,BX Hải Tân - Đường Thanh Niên - Đường Trần Hưng Đạo - Cầu vượt Tây Phú Lương - QL5 - QL1A - QL217B - QL45 - QL217 - Đường Hồ Chí Minh - BX Lang Chánh,275
3436.1404.A,Hải Dương,Thanh Hóa,Phía Đông TP Chí Linh,Phía Tây TP Thanh Hóa,BX Phía Đông TP Chí Linh - QL37 - QL5 - CầuThanh Trì - QL1A - BX Phía Tây Thanh Hóa,200
3436.1405.A,Hải Dương,Thanh Hóa,Phía Đông TP Chí Linh,Phía Bắc TP Thanh Hóa,BX Phía Đông TP Chí Linh - QL37 - QL5 - Cầu Thanh Trì - QL1 - Cầu Hoàng Long - BX Phía Bắc Thanh Hóa,195
3436.1411.A,Hải Dương,Thanh Hóa,Phía Đông TP Chí Linh,Nông Cống,BX Phía Đông TP Chí Linh - QL37 - QL5 - Phố Nối - Cầu Yên Lệnh - QL1 - TP Thanh Hóa (Theo phân luồng của TP) - QL45 - BX Nông Cống,240
3436.1604.A,Hải Dương,Thanh Hóa,Nam Sách,Phía Tây TP Thanh Hóa,BX Nam Sách - QL37- QL5 - QL1 - BX Phía Tây TP Thanh Hoá,210
3436.1616.A,Hải Dương,Thanh Hóa,Nam Sách,Thị trấn Yên Cát,BX Yên Cát - Đường Hồ Chí Minh - QL12B - Phủ Lý - Đồng Văn - QL39 - QL5 - BX Nam Sách,350
3436.1621.A,Hải Dương,Thanh Hóa,Nam Sách,Cửa Đạt,BX Cửa Đạt - QL47 - TT Lam Sơn - Đường Hồ Chí Minh - QL12B - Phủ Lý - Đồng Văn - QL39 - QL5 - BX Nam Sách,310
